resp.id;rating;expert opinions;intelligence data;polling data;betting odds;developer
54;3;500;5;150;150;state university
54;6;500;15;150;150;private company
54;2;50;15;150;150;state university
54;5;150;50;150;500;foreign ministry
54;3;150;15;500;150;state university
54;4;50;5;50;50;private company
54;4;50;5;50;50;foreign ministry
54;6;150;15;500;500;state university
54;2;500;5;50;150;foreign ministry
54;5;150;15;150;500;foreign ministry
54;3;150;15;150;50;state university
54;5;500;50;50;50;foreign ministry
54;3;500;50;500;50;private company
54;3;500;5;150;150;state university
54;5;500;50;150;150;foreign ministry
54;3;150;50;150;50;state university
54;5;500;50;500;500;state university
54;4;150;50;50;500;foreign ministry
54;4;500;5;500;50;state university
54;4;150;50;500;150;private company
54;4;50;5;150;150;foreign ministry
54;4;150;50;150;500;state university
54;4;500;15;150;500;state university
54;4;50;5;150;50;state university
54;4;50;5;150;50;foreign ministry
55;3;50;5;50;50;state university
55;6;500;50;500;500;private company
55;2;150;5;150;150;state university
55;6;500;15;500;500;private company
55;6;500;50;500;500;foreign ministry
55;2;500;15;500;500;state university
55;6;500;50;150;150;foreign ministry
55;2;500;5;150;150;state university
55;2;500;15;150;150;private company
55;6;50;15;150;150;state university
55;2;150;50;150;500;foreign ministry
55;6;150;15;500;150;state university
55;1;50;5;50;50;private company
55;6;50;5;50;50;foreign ministry
55;2;150;15;500;500;state university
55;6;500;5;50;150;foreign ministry
55;3;150;15;150;500;foreign ministry
55;6;150;15;150;50;state university
55;7;500;50;50;50;foreign ministry
55;3;500;50;500;50;private company
55;2;500;5;150;150;state university
55;6;500;50;150;150;foreign ministry
55;4;150;50;150;50;state university
55;4;500;50;500;500;state university
55;2;150;50;50;500;foreign ministry
55;7;500;5;500;50;state university
55;2;150;50;500;150;private company
55;7;50;5;150;150;foreign ministry
55;2;150;50;150;500;state university
55;7;500;15;150;500;state university
55;2;50;5;150;50;state university
55;6;50;5;150;50;foreign ministry
56;1;50;5;50;50;state university
56;2;500;50;500;500;private company
56;1;150;5;150;150;state university
56;2;500;15;500;500;private company
56;1;500;50;500;500;foreign ministry
56;2;500;15;500;500;state university
56;1;500;50;150;150;foreign ministry
56;2;500;5;150;150;state university
56;1;500;15;150;150;private company
56;2;50;15;150;150;state university
56;1;150;50;150;500;foreign ministry
56;2;150;15;500;150;state university
56;1;50;5;50;50;private company
56;2;50;5;50;50;foreign ministry
56;1;150;15;500;500;state university
56;2;500;5;50;150;foreign ministry
56;1;150;15;150;500;foreign ministry
56;2;150;15;150;50;state university
56;1;500;50;50;50;foreign ministry
56;2;500;50;500;50;private company
56;1;500;5;150;150;state university
56;2;500;50;150;150;foreign ministry
56;1;150;50;150;50;state university
56;2;500;50;500;500;state university
56;1;150;50;50;500;foreign ministry
56;2;500;5;500;50;state university
56;1;150;50;500;150;private company
56;2;50;5;150;150;foreign ministry
56;1;150;50;150;500;state university
56;2;500;15;150;500;state university
56;1;50;5;150;50;state university
56;2;50;5;150;50;foreign ministry
57;4;50;5;50;50;state university
57;1;500;50;500;500;private company
57;4;150;5;150;150;state university
57;1;500;15;500;500;private company
57;4;500;50;500;500;foreign ministry
57;4;500;15;500;500;state university
57;4;500;50;150;150;foreign ministry
57;4;500;5;150;150;state university
57;1;500;15;150;150;private company
57;4;50;15;150;150;state university
57;1;150;50;150;500;foreign ministry
57;4;150;15;500;150;state university
57;4;50;5;50;50;private company
57;4;50;5;50;50;foreign ministry
57;4;150;15;500;500;state university
57;4;500;5;50;150;foreign ministry
57;4;150;15;150;500;foreign ministry
57;4;150;15;150;50;state university
57;4;500;50;50;50;foreign ministry
57;1;500;50;500;50;private company
57;4;500;5;150;150;state university
57;4;500;50;150;150;foreign ministry
57;4;150;50;150;50;state university
57;4;500;50;500;500;state university
57;4;150;50;50;500;foreign ministry
57;4;500;5;500;50;state university
57;1;150;50;500;150;private company
57;4;50;5;150;150;foreign ministry
57;4;150;50;150;500;state university
57;4;500;15;150;500;state university
57;4;50;5;150;50;state university
57;4;50;5;150;50;foreign ministry
58;5;50;5;50;50;state university
58;4;500;50;500;500;private company
58;5;150;5;150;150;state university
58;4;500;15;500;500;private company
58;4;500;50;500;500;foreign ministry
58;5;500;15;500;500;state university
58;4;500;50;150;150;foreign ministry
58;5;500;5;150;150;state university
58;4;500;15;150;150;private company
58;5;50;15;150;150;state university
58;4;150;50;150;500;foreign ministry
58;5;150;15;500;150;state university
58;3;50;5;50;50;private company
58;5;50;5;50;50;foreign ministry
58;5;150;15;500;500;state university
58;4;500;5;50;150;foreign ministry
58;4;150;15;150;500;foreign ministry
58;5;150;15;150;50;state university
58;5;500;50;50;50;foreign ministry
58;3;500;50;500;50;private company
58;5;500;5;150;150;state university
58;4;500;50;150;150;foreign ministry
58;4;150;50;150;50;state university
58;5;500;50;500;500;state university
58;4;150;50;50;500;foreign ministry
58;5;500;5;500;50;state university
58;3;150;50;500;150;private company
58;5;50;5;150;150;foreign ministry
58;4;150;50;150;500;state university
58;5;500;15;150;500;state university
58;5;50;5;150;50;state university
58;4;50;5;150;50;foreign ministry
59;5;50;5;50;50;state university
59;6;500;50;500;500;private company
59;5;150;5;150;150;state university
59;5;500;15;500;500;private company
59;5;500;50;500;500;foreign ministry
59;5;500;15;500;500;state university
59;6;500;50;150;150;foreign ministry
59;5;500;5;150;150;state university
59;6;500;15;150;150;private company
59;5;50;15;150;150;state university
59;6;150;50;150;500;foreign ministry
59;5;150;15;500;150;state university
59;6;50;5;50;50;private company
59;6;50;5;50;50;foreign ministry
59;6;150;15;500;500;state university
59;5;500;5;50;150;foreign ministry
59;4;150;15;150;500;foreign ministry
59;6;150;15;150;50;state university
59;4;500;50;50;50;foreign ministry
59;6;500;50;500;50;private company
59;5;500;5;150;150;state university
59;6;500;50;150;150;foreign ministry
59;6;150;50;150;50;state university
59;6;500;50;500;500;state university
59;4;150;50;50;500;foreign ministry
59;6;500;5;500;50;state university
59;6;150;50;500;150;private company
59;4;50;5;150;150;foreign ministry
59;3;150;50;150;500;state university
59;4;500;15;150;500;state university
59;5;50;5;150;50;state university
59;5;50;5;150;50;foreign ministry
60;4;50;5;50;50;state university
60;6;500;50;500;500;private company
60;5;150;5;150;150;state university
60;5;500;15;500;500;private company
60;2;500;50;500;500;foreign ministry
60;5;500;15;500;500;state university
60;2;500;50;150;150;foreign ministry
60;5;500;5;150;150;state university
60;5;500;15;150;150;private company
60;3;50;15;150;150;state university
60;2;150;50;150;500;foreign ministry
60;5;150;15;500;150;state university
60;5;50;5;50;50;private company
60;3;50;5;50;50;foreign ministry
60;5;150;15;500;500;state university
60;4;500;5;50;150;foreign ministry
60;2;150;15;150;500;foreign ministry
60;4;150;15;150;50;state university
60;2;500;50;50;50;foreign ministry
60;4;500;50;500;50;private company
60;5;500;5;150;150;state university
60;2;500;50;150;150;foreign ministry
60;3;150;50;150;50;state university
60;5;500;50;500;500;state university
60;3;150;50;50;500;foreign ministry
60;4;500;5;500;50;state university
60;5;150;50;500;150;private company
60;2;50;5;150;150;foreign ministry
60;4;150;50;150;500;state university
60;5;500;15;150;500;state university
60;4;50;5;150;50;state university
60;3;50;5;150;50;foreign ministry
61;3;50;5;50;50;state university
61;4;500;50;500;500;private company
61;3;150;5;150;150;state university
61;3;500;15;500;500;private company
61;3;500;50;500;500;foreign ministry
61;3;500;15;500;500;state university
61;3;500;50;150;150;foreign ministry
61;4;500;5;150;150;state university
61;6;500;15;150;150;private company
61;2;50;15;150;150;state university
61;1;150;50;150;500;foreign ministry
61;7;150;15;500;150;state university
61;1;50;5;50;50;private company
61;7;50;5;50;50;foreign ministry
61;1;150;15;500;500;state university
61;1;500;5;50;150;foreign ministry
61;1;150;15;150;500;foreign ministry
61;7;150;15;150;50;state university
61;4;500;50;50;50;foreign ministry
61;4;500;50;500;50;private company
61;1;500;5;150;150;state university
61;1;500;50;150;150;foreign ministry
61;4;150;50;150;50;state university
61;6;500;50;500;500;state university
61;3;150;50;50;500;foreign ministry
61;5;500;5;500;50;state university
61;1;150;50;500;150;private company
61;7;50;5;150;150;foreign ministry
61;1;150;50;150;500;state university
61;7;500;15;150;500;state university
61;3;50;5;150;50;state university
61;5;50;5;150;50;foreign ministry
62;1;50;5;50;50;state university
62;7;500;50;500;500;private company
62;1;150;5;150;150;state university
62;7;500;15;500;500;private company
62;7;500;50;500;500;foreign ministry
62;1;500;15;500;500;state university
62;7;500;50;150;150;foreign ministry
62;1;500;5;150;150;state university
62;7;500;15;150;150;private company
62;1;50;15;150;150;state university
62;7;150;50;150;500;foreign ministry
62;1;150;15;500;150;state university
62;7;50;5;50;50;private company
62;1;50;5;50;50;foreign ministry
62;1;150;15;500;500;state university
62;7;500;5;50;150;foreign ministry
62;7;150;15;150;500;foreign ministry
62;1;150;15;150;50;state university
62;1;500;50;50;50;foreign ministry
62;7;500;50;500;50;private company
62;1;500;5;150;150;state university
62;7;500;50;150;150;foreign ministry
62;1;150;50;150;50;state university
62;7;500;50;500;500;state university
62;1;150;50;50;500;foreign ministry
62;7;500;5;500;50;state university
62;7;150;50;500;150;private company
62;1;50;5;150;150;foreign ministry
62;1;150;50;150;500;state university
62;7;500;15;150;500;state university
62;7;50;5;150;50;state university
62;1;50;5;150;50;foreign ministry
63;3;50;5;50;50;state university
63;6;500;50;500;500;private company
63;3;150;5;150;150;state university
63;6;500;15;500;500;private company
63;7;500;50;500;500;foreign ministry
63;7;500;15;500;500;state university
63;7;500;50;150;150;foreign ministry
63;6;500;5;150;150;state university
63;5;500;15;150;150;private company
63;6;50;15;150;150;state university
63;7;150;50;150;500;foreign ministry
63;6;150;15;500;150;state university
63;4;50;5;50;50;private company
63;7;50;5;50;50;foreign ministry
63;6;150;15;500;500;state university
63;6;500;5;50;150;foreign ministry
63;7;150;15;150;500;foreign ministry
63;6;150;15;150;50;state university
63;5;500;50;50;50;foreign ministry
63;6;500;50;500;50;private company
63;6;500;5;150;150;state university
63;7;500;50;150;150;foreign ministry
63;5;150;50;150;50;state university
63;7;500;50;500;500;state university
63;5;150;50;50;500;foreign ministry
63;5;500;5;500;50;state university
63;5;150;50;500;150;private company
63;6;50;5;150;150;foreign ministry
63;6;150;50;150;500;state university
63;5;500;15;150;500;state university
63;7;50;5;150;50;state university
63;7;50;5;150;50;foreign ministry
64;2;50;5;50;50;state university
64;3;500;50;500;500;private company
64;2;150;5;150;150;state university
64;3;500;15;500;500;private company
64;3;500;50;500;500;foreign ministry
64;2;500;15;500;500;state university
64;3;500;50;150;150;foreign ministry
64;3;500;5;150;150;state university
64;3;500;15;150;150;private company
64;2;50;15;150;150;state university
64;3;150;50;150;500;foreign ministry
64;2;150;15;500;150;state university
64;3;50;5;50;50;private company
64;2;50;5;50;50;foreign ministry
64;4;150;15;500;500;state university
64;3;500;5;50;150;foreign ministry
64;3;150;15;150;500;foreign ministry
64;2;150;15;150;50;state university
64;3;500;50;50;50;foreign ministry
64;2;500;50;500;50;private company
64;2;500;5;150;150;state university
64;1;500;50;150;150;foreign ministry
64;3;150;50;150;50;state university
64;2;500;50;500;500;state university
64;3;150;50;50;500;foreign ministry
64;2;500;5;500;50;state university
64;3;150;50;500;150;private company
64;2;50;5;150;150;foreign ministry
64;3;150;50;150;500;state university
64;3;500;15;150;500;state university
64;3;50;5;150;50;state university
64;1;50;5;150;50;foreign ministry
65;4;50;5;50;50;state university
65;4;500;50;500;500;private company
65;4;150;5;150;150;state university
65;4;500;15;500;500;private company
65;4;500;50;500;500;foreign ministry
65;4;500;15;500;500;state university
65;4;500;50;150;150;foreign ministry
65;4;500;5;150;150;state university
65;4;500;15;150;150;private company
65;4;50;15;150;150;state university
65;4;150;50;150;500;foreign ministry
65;4;150;15;500;150;state university
65;4;50;5;50;50;private company
65;4;50;5;50;50;foreign ministry
65;4;150;15;500;500;state university
65;4;500;5;50;150;foreign ministry
65;4;150;15;150;500;foreign ministry
65;4;150;15;150;50;state university
65;4;500;50;50;50;foreign ministry
65;4;500;50;500;50;private company
65;4;500;5;150;150;state university
65;4;500;50;150;150;foreign ministry
65;4;150;50;150;50;state university
65;4;500;50;500;500;state university
65;4;150;50;50;500;foreign ministry
65;4;500;5;500;50;state university
65;4;150;50;500;150;private company
65;4;50;5;150;150;foreign ministry
65;4;150;50;150;500;state university
65;4;500;15;150;500;state university
65;4;50;5;150;50;state university
65;4;50;5;150;50;foreign ministry
66;4;50;5;50;50;state university
66;5;500;50;500;500;private company
66;4;150;5;150;150;state university
66;3;500;15;500;500;private company
66;6;500;50;500;500;foreign ministry
66;2;500;15;500;500;state university
66;5;500;50;150;150;foreign ministry
66;2;500;5;150;150;state university
66;2;500;15;150;150;private company
66;6;50;15;150;150;state university
66;6;150;50;150;500;foreign ministry
66;2;150;15;500;150;state university
66;2;50;5;50;50;private company
66;6;50;5;50;50;foreign ministry
66;2;150;15;500;500;state university
66;5;500;5;50;150;foreign ministry
66;6;150;15;150;500;foreign ministry
66;2;150;15;150;50;state university
66;6;500;50;50;50;foreign ministry
66;1;500;50;500;50;private company
66;3;500;5;150;150;state university
66;6;500;50;150;150;foreign ministry
66;5;150;50;150;50;state university
66;6;500;50;500;500;state university
66;6;150;50;50;500;foreign ministry
66;2;500;5;500;50;state university
66;2;150;50;500;150;private company
66;6;50;5;150;150;foreign ministry
66;5;150;50;150;500;state university
66;3;500;15;150;500;state university
66;4;50;5;150;50;state university
66;5;50;5;150;50;foreign ministry
67;7;50;5;50;50;state university
67;1;500;50;500;500;private company
67;6;150;5;150;150;state university
67;1;500;15;500;500;private company
67;7;500;50;500;500;foreign ministry
67;1;500;15;500;500;state university
67;1;500;50;150;150;foreign ministry
67;7;500;5;150;150;state university
67;1;500;15;150;150;private company
67;7;50;15;150;150;state university
67;3;150;50;150;500;foreign ministry
67;3;150;15;500;150;state university
67;3;50;5;50;50;private company
67;6;50;5;50;50;foreign ministry
67;5;150;15;500;500;state university
67;5;500;5;50;150;foreign ministry
67;5;150;15;150;500;foreign ministry
67;5;150;15;150;50;state university
67;5;500;50;50;50;foreign ministry
67;1;500;50;500;50;private company
67;7;500;5;150;150;state university
67;1;500;50;150;150;foreign ministry
67;1;150;50;150;50;state university
67;7;500;50;500;500;state university
67;3;150;50;50;500;foreign ministry
67;5;500;5;500;50;state university
67;6;150;50;500;150;private company
67;3;50;5;150;150;foreign ministry
67;1;150;50;150;500;state university
67;7;500;15;150;500;state university
67;6;50;5;150;50;state university
67;2;50;5;150;50;foreign ministry
68;3;50;5;50;50;state university
68;6;500;50;500;500;private company
68;3;150;5;150;150;state university
68;6;500;15;500;500;private company
68;2;500;50;500;500;foreign ministry
68;6;500;15;500;500;state university
68;2;500;50;150;150;foreign ministry
68;6;500;5;150;150;state university
68;6;500;15;150;150;private company
68;2;50;15;150;150;state university
68;2;150;50;150;500;foreign ministry
68;6;150;15;500;150;state university
68;6;50;5;50;50;private company
68;2;50;5;50;50;foreign ministry
68;6;150;15;500;500;state university
68;2;500;5;50;150;foreign ministry
68;2;150;15;150;500;foreign ministry
68;6;150;15;150;50;state university
68;2;500;50;50;50;foreign ministry
68;6;500;50;500;50;private company
68;6;500;5;150;150;state university
68;2;500;50;150;150;foreign ministry
68;2;150;50;150;50;state university
68;6;500;50;500;500;state university
68;2;150;50;50;500;foreign ministry
68;6;500;5;500;50;state university
68;6;150;50;500;150;private company
68;2;50;5;150;150;foreign ministry
68;6;150;50;150;500;state university
68;2;500;15;150;500;state university
68;6;50;5;150;50;state university
68;2;50;5;150;50;foreign ministry
69;3;50;5;50;50;state university
69;3;500;50;500;500;private company
69;5;150;5;150;150;state university
69;2;500;15;500;500;private company
69;5;500;50;500;500;foreign ministry
69;3;500;15;500;500;state university
69;5;500;50;150;150;foreign ministry
69;3;500;5;150;150;state university
69;2;500;15;150;150;private company
69;5;50;15;150;150;state university
69;5;150;50;150;500;foreign ministry
69;3;150;15;500;150;state university
69;3;50;5;50;50;private company
69;5;50;5;50;50;foreign ministry
69;5;150;15;500;500;state university
69;5;500;5;50;150;foreign ministry
69;3;150;15;150;500;foreign ministry
69;2;150;15;150;50;state university
69;2;500;50;50;50;foreign ministry
69;5;500;50;500;50;private company
69;6;500;5;150;150;state university
69;2;500;50;150;150;foreign ministry
69;2;150;50;150;50;state university
69;7;500;50;500;500;state university
69;3;150;50;50;500;foreign ministry
69;6;500;5;500;50;state university
69;4;150;50;500;150;private company
69;2;50;5;150;150;foreign ministry
69;3;150;50;150;500;state university
69;6;500;15;150;500;state university
69;5;50;5;150;50;state university
69;3;50;5;150;50;foreign ministry
70;4;50;5;50;50;state university
70;6;500;50;500;500;private company
70;6;150;5;150;150;state university
70;5;500;15;500;500;private company
70;7;500;50;500;500;foreign ministry
70;7;500;15;500;500;state university
70;7;500;50;150;150;foreign ministry
70;7;500;5;150;150;state university
70;6;500;15;150;150;private company
70;6;50;15;150;150;state university
70;7;150;50;150;500;foreign ministry
70;7;150;15;500;150;state university
70;5;50;5;50;50;private company
70;7;50;5;50;50;foreign ministry
70;6;150;15;500;500;state university
70;6;500;5;50;150;foreign ministry
70;7;150;15;150;500;foreign ministry
70;7;150;15;150;50;state university
70;6;500;50;50;50;foreign ministry
70;6;500;50;500;50;private company
70;7;500;5;150;150;state university
70;7;500;50;150;150;foreign ministry
70;6;150;50;150;50;state university
70;7;500;50;500;500;state university
70;6;150;50;50;500;foreign ministry
70;6;500;5;500;50;state university
70;6;150;50;500;150;private company
70;6;50;5;150;150;foreign ministry
70;7;150;50;150;500;state university
70;7;500;15;150;500;state university
70;7;50;5;150;50;state university
70;7;50;5;150;50;foreign ministry
71;4;50;5;50;50;state university
71;4;500;50;500;500;private company
71;4;150;5;150;150;state university
71;4;500;15;500;500;private company
71;3;500;50;500;500;foreign ministry
71;3;500;15;500;500;state university
71;3;500;50;150;150;foreign ministry
71;3;500;5;150;150;state university
71;5;500;15;150;150;private company
71;5;50;15;150;150;state university
71;3;150;50;150;500;foreign ministry
71;3;150;15;500;150;state university
71;5;50;5;50;50;private company
71;4;50;5;50;50;foreign ministry
71;4;150;15;500;500;state university
71;2;500;5;50;150;foreign ministry
71;3;150;15;150;500;foreign ministry
71;2;150;15;150;50;state university
71;4;500;50;50;50;foreign ministry
71;3;500;50;500;50;private company
71;2;500;5;150;150;state university
71;2;500;50;150;150;foreign ministry
71;2;150;50;150;50;state university
71;5;500;50;500;500;state university
71;2;150;50;50;500;foreign ministry
71;4;500;5;500;50;state university
71;1;150;50;500;150;private company
71;1;50;5;150;150;foreign ministry
71;2;150;50;150;500;state university
71;3;500;15;150;500;state university
71;1;50;5;150;50;state university
71;1;50;5;150;50;foreign ministry
72;5;50;5;50;50;state university
72;3;500;50;500;500;private company
72;5;150;5;150;150;state university
72;3;500;15;500;500;private company
72;5;500;50;500;500;foreign ministry
72;3;500;15;500;500;state university
72;5;500;50;150;150;foreign ministry
72;3;500;5;150;150;state university
72;3;500;15;150;150;private company
72;5;50;15;150;150;state university
72;4;150;50;150;500;foreign ministry
72;4;150;15;500;150;state university
72;3;50;5;50;50;private company
72;5;50;5;50;50;foreign ministry
72;4;150;15;500;500;state university
72;6;500;5;50;150;foreign ministry
72;5;150;15;150;500;foreign ministry
72;3;150;15;150;50;state university
72;3;500;50;50;50;foreign ministry
72;4;500;50;500;50;private company
72;4;500;5;150;150;state university
72;4;500;50;150;150;foreign ministry
72;3;150;50;150;50;state university
72;6;500;50;500;500;state university
72;3;150;50;50;500;foreign ministry
72;3;500;5;500;50;state university
72;3;150;50;500;150;private company
72;5;50;5;150;150;foreign ministry
72;3;150;50;150;500;state university
72;5;500;15;150;500;state university
72;3;50;5;150;50;state university
72;5;50;5;150;50;foreign ministry
73;7;50;5;50;50;state university
73;2;500;50;500;500;private company
73;6;150;5;150;150;state university
73;2;500;15;500;500;private company
73;3;500;50;500;500;foreign ministry
73;6;500;15;500;500;state university
73;3;500;50;150;150;foreign ministry
73;6;500;5;150;150;state university
73;2;500;15;150;150;private company
73;6;50;15;150;150;state university
73;5;150;50;150;500;foreign ministry
73;2;150;15;500;150;state university
73;2;50;5;50;50;private company
73;6;50;5;50;50;foreign ministry
73;6;150;15;500;500;state university
73;2;500;5;50;150;foreign ministry
73;3;150;15;150;500;foreign ministry
73;6;150;15;150;50;state university
73;4;500;50;50;50;foreign ministry
73;2;500;50;500;50;private company
73;6;500;5;150;150;state university
73;3;500;50;150;150;foreign ministry
73;4;150;50;150;50;state university
73;6;500;50;500;500;state university
73;4;150;50;50;500;foreign ministry
73;6;500;5;500;50;state university
73;3;150;50;500;150;private company
73;2;50;5;150;150;foreign ministry
73;4;150;50;150;500;state university
73;6;500;15;150;500;state university
73;5;50;5;150;50;state university
73;3;50;5;150;50;foreign ministry
74;7;50;5;50;50;state university
74;7;500;50;500;500;private company
74;7;150;5;150;150;state university
74;7;500;15;500;500;private company
74;4;500;50;500;500;foreign ministry
74;7;500;15;500;500;state university
74;4;500;50;150;150;foreign ministry
74;7;500;5;150;150;state university
74;7;500;15;150;150;private company
74;7;50;15;150;150;state university
74;3;150;50;150;500;foreign ministry
74;7;150;15;500;150;state university
74;7;50;5;50;50;private company
74;1;50;5;50;50;foreign ministry
74;7;150;15;500;500;state university
74;1;500;5;50;150;foreign ministry
74;4;150;15;150;500;foreign ministry
74;7;150;15;150;50;state university
74;1;500;50;50;50;foreign ministry
74;7;500;50;500;50;private company
74;7;500;5;150;150;state university
74;4;500;50;150;150;foreign ministry
74;7;150;50;150;50;state university
74;7;500;50;500;500;state university
74;1;150;50;50;500;foreign ministry
74;7;500;5;500;50;state university
74;7;150;50;500;150;private company
74;1;50;5;150;150;foreign ministry
74;7;150;50;150;500;state university
74;7;500;15;150;500;state university
74;7;50;5;150;50;state university
74;1;50;5;150;50;foreign ministry
75;5;50;5;50;50;state university
75;3;500;50;500;500;private company
75;5;150;5;150;150;state university
75;3;500;15;500;500;private company
75;6;500;50;500;500;foreign ministry
75;3;500;15;500;500;state university
75;6;500;50;150;150;foreign ministry
75;2;500;5;150;150;state university
75;5;500;15;150;150;private company
75;3;50;15;150;150;state university
75;6;150;50;150;500;foreign ministry
75;3;150;15;500;150;state university
75;2;50;5;50;50;private company
75;6;50;5;50;50;foreign ministry
75;6;150;15;500;500;state university
75;2;500;5;50;150;foreign ministry
75;2;150;15;150;500;foreign ministry
75;6;150;15;150;50;state university
75;6;500;50;50;50;foreign ministry
75;2;500;50;500;50;private company
75;2;500;5;150;150;state university
75;6;500;50;150;150;foreign ministry
75;3;150;50;150;50;state university
75;5;500;50;500;500;state university
75;6;150;50;50;500;foreign ministry
75;2;500;5;500;50;state university
75;3;150;50;500;150;private company
75;5;50;5;150;150;foreign ministry
75;6;150;50;150;500;state university
75;2;500;15;150;500;state university
75;6;50;5;150;50;state university
75;2;50;5;150;50;foreign ministry
76;5;50;5;50;50;state university
76;2;500;50;500;500;private company
76;5;150;5;150;150;state university
76;2;500;15;500;500;private company
76;5;500;50;500;500;foreign ministry
76;2;500;15;500;500;state university
76;5;500;50;150;150;foreign ministry
76;2;500;5;150;150;state university
76;2;500;15;150;150;private company
76;5;50;15;150;150;state university
76;5;150;50;150;500;foreign ministry
76;2;150;15;500;150;state university
76;2;50;5;50;50;private company
76;5;50;5;50;50;foreign ministry
76;2;150;15;500;500;state university
76;5;500;5;50;150;foreign ministry
76;5;150;15;150;500;foreign ministry
76;2;150;15;150;50;state university
76;5;500;50;50;50;foreign ministry
76;2;500;50;500;50;private company
76;2;500;5;150;150;state university
76;5;500;50;150;150;foreign ministry
76;7;150;50;150;50;state university
76;1;500;50;500;500;state university
76;5;150;50;50;500;foreign ministry
76;2;500;5;500;50;state university
76;2;150;50;500;150;private company
76;5;50;5;150;150;foreign ministry
76;6;150;50;150;500;state university
76;4;500;15;150;500;state university
76;2;50;5;150;50;state university
76;5;50;5;150;50;foreign ministry
77;4;50;5;50;50;state university
77;6;500;50;500;500;private company
77;5;150;5;150;150;state university
77;6;500;15;500;500;private company
77;4;500;50;500;500;foreign ministry
77;6;500;15;500;500;state university
77;5;500;50;150;150;foreign ministry
77;6;500;5;150;150;state university
77;6;500;15;150;150;private company
77;5;50;15;150;150;state university
77;5;150;50;150;500;foreign ministry
77;6;150;15;500;150;state university
77;6;50;5;50;50;private company
77;3;50;5;50;50;foreign ministry
77;5;150;15;500;500;state university
77;4;500;5;50;150;foreign ministry
77;4;150;15;150;500;foreign ministry
77;5;150;15;150;50;state university
77;4;500;50;50;50;foreign ministry
77;6;500;50;500;50;private company
77;5;500;5;150;150;state university
77;4;500;50;150;150;foreign ministry
77;2;150;50;150;50;state university
77;6;500;50;500;500;state university
77;3;150;50;50;500;foreign ministry
77;6;500;5;500;50;state university
77;6;150;50;500;150;private company
77;3;50;5;150;150;foreign ministry
77;4;150;50;150;500;state university
77;6;500;15;150;500;state university
77;5;50;5;150;50;state university
77;4;50;5;150;50;foreign ministry
78;2;50;5;50;50;state university
78;7;500;50;500;500;private company
78;2;150;5;150;150;state university
78;7;500;15;500;500;private company
78;4;500;50;500;500;foreign ministry
78;4;500;15;500;500;state university
78;5;500;50;150;150;foreign ministry
78;3;500;5;150;150;state university
78;5;500;15;150;150;private company
78;3;50;15;150;150;state university
78;4;150;50;150;500;foreign ministry
78;5;150;15;500;150;state university
78;4;50;5;50;50;private company
78;4;50;5;50;50;foreign ministry
78;4;150;15;500;500;state university
78;5;500;5;50;150;foreign ministry
78;5;150;15;150;500;foreign ministry
78;4;150;15;150;50;state university
78;4;500;50;50;50;foreign ministry
78;5;500;50;500;50;private company
78;4;500;5;150;150;state university
78;5;500;50;150;150;foreign ministry
78;3;150;50;150;50;state university
78;6;500;50;500;500;state university
78;4;150;50;50;500;foreign ministry
78;5;500;5;500;50;state university
78;5;150;50;500;150;private company
78;3;50;5;150;150;foreign ministry
78;4;150;50;150;500;state university
78;5;500;15;150;500;state university
78;4;50;5;150;50;state university
78;4;50;5;150;50;foreign ministry
79;3;50;5;50;50;state university
79;6;500;50;500;500;private company
79;5;150;5;150;150;state university
79;6;500;15;500;500;private company
79;7;500;50;500;500;foreign ministry
79;6;500;15;500;500;state university
79;6;500;50;150;150;foreign ministry
79;5;500;5;150;150;state university
79;4;500;15;150;150;private company
79;5;50;15;150;150;state university
79;4;150;50;150;500;foreign ministry
79;6;150;15;500;150;state university
79;6;50;5;50;50;private company
79;5;50;5;50;50;foreign ministry
79;6;150;15;500;500;state university
79;5;500;5;50;150;foreign ministry
79;6;150;15;150;500;foreign ministry
79;6;150;15;150;50;state university
79;5;500;50;50;50;foreign ministry
79;6;500;50;500;50;private company
79;4;500;5;150;150;state university
79;6;500;50;150;150;foreign ministry
79;3;150;50;150;50;state university
79;7;500;50;500;500;state university
79;5;150;50;50;500;foreign ministry
79;5;500;5;500;50;state university
79;5;150;50;500;150;private company
79;4;50;5;150;150;foreign ministry
79;5;150;50;150;500;state university
79;5;500;15;150;500;state university
79;5;50;5;150;50;state university
79;5;50;5;150;50;foreign ministry
80;6;50;5;50;50;state university
80;3;500;50;500;500;private company
80;6;150;5;150;150;state university
80;2;500;15;500;500;private company
80;5;500;50;500;500;foreign ministry
80;6;500;15;500;500;state university
80;5;500;50;150;150;foreign ministry
80;6;500;5;150;150;state university
80;2;500;15;150;150;private company
80;6;50;15;150;150;state university
80;5;150;50;150;500;foreign ministry
80;6;150;15;500;150;state university
80;2;50;5;50;50;private company
80;5;50;5;50;50;foreign ministry
80;6;150;15;500;500;state university
80;5;500;5;50;150;foreign ministry
80;5;150;15;150;500;foreign ministry
80;6;150;15;150;50;state university
80;5;500;50;50;50;foreign ministry
80;2;500;50;500;50;private company
80;6;500;5;150;150;state university
80;5;500;50;150;150;foreign ministry
80;6;150;50;150;50;state university
80;6;500;50;500;500;state university
80;5;150;50;50;500;foreign ministry
80;6;500;5;500;50;state university
80;2;150;50;500;150;private company
